country,id,series,shot,year,month,day,time,site,lat,lon,height,groundheight,type,purpose,yieldmin,yieldmax,yieldest,yield,seismic,crater
usa,238,Dominic I,Muskegon,1962,5,11,15:37,LI-CH,1.6,-157.3,913,0,A-AD,WR,50,,,50,,
usa,239,Dominic I,Swordfish,1962,5,11,20:02:06,-PAC,31.245,-124.2117,-198,0,UW,WE,0,20,,,,
usa,240,Dominic I,Encino,1962,5,12,17:03,LI-CH,1.6,-157.3,1679,0,A-AD,WR,500,,,500,,
usa,241,Nougat,Aardvark,1962,5,12,19:00:00,NTS-YF,37.06519,-116.03039,434.04,1214,UG-S,WR,40,,7,40,4.6,282
usa,242,Dominic I,Swanee,1962,5,14,15:22,LI-CH,1.6,-157.3,896,0,A-AD,WR,97,,,97,,
usa,243,Nougat,Eel,1962,5,19,15:00:00,NTS-YF,37.12483,-116.052,217.63,1253,UG-S,WR,4.5,,,4.5,,71
usa,244,Dominic I,Chetco,1962,5,19,15:37,LI-CH,1.6,-157.3,2105,0,A-AD,WR,73,,,73,,
usa,245,Nougat,White,1962,5,25,15:00:00,NTS-YF,37.12483,-116.052,192.63,1253,UG-S,WR,0,20,,8,,149
usa,246,Dominic I,Tanana,1962,5,25,16:09,LI-CH,1.6,-157.3,2752,0,A-AD,WR,2.6,,,2.6,,
usa,247,Dominic I,Nambe,1962,5,27,17:03,LI-CH,1.6,-157.3,2176,0,A-AD,WR,43,,,43,,
usa,248,Nougat,Raccoon,1962,6,1,17:00:00,NTS-YF,37.04561,-116.03447,164.25,1199,UG-S,WR,0,20,,3,,96
usa,249,Nougat,Packrat,1962,6,6,17:00:00,NTS-YF,37.04572,-116.03928,261.98,1199,UG-S,WR,0,20,,13,,182
usa,250,Dominic I,Alma,1962,6,8,17:03,LI-CH,1.5,-157.2,2702,0,A-AD,WR,782,,,782,,
usa,251,Dominic I,Truckee,1962,6,9,15:37,LI-CH,1.6,-157.3,2125,0,A-AD,WR,210,,,210,,
usa,252,Dominic I,Yeso,1962,6,10,17:01,LI-CH,1.5,-157.2,2537,0,A-AD,WR,3000,,,3000,,
usa,253,Dominic I,Harlem,1962,6,12,15:37,LI-CH,1.5,-157.2,4160,0,A-AD,WR,1200,,,1200,,
usa,254,Nougat,Des Moines,1962,6,13,21:00:00,NTS-RM,37.22222,-116.16214,185.93,1696,UG-T,WR,2.9,,,2.9,,
usa,255,Dominic I,Rinconada,1962,6,15,16:01,LI-CH,1.5,-157.2,2775,0,A-AD,WR,800,,,800,,
usa,256,Dominic I,Dulce,1962,6,17,16:01,LI-CH,1.6,-157.3,2771,0,A-AD,WR,52,,,52,,
usa,257,Dominic I,Petit,1962,6,19,15:01,LI-CH,1.6,-157.3,4570,0,A-AD,WR,2.2,,,2.2,,
usa,258,Nougat,Daman I,1962,6,21,17:00:00,NTS-YF,37.04306,-116.03025,-260.4,1197,UG-S,WR,0,20,,11,,169
usa,259,Dominic I,Otowi,1962,6,22,16:01,LI-CH,1.6,-157.3,2746,0,A-AD,WR,81.5,,,81.5,,
usa,260,Dominic I,Bighorn,1962,6,27,15:19,LI-CH,1.3,-157.3,3600,0,A-AD,WR,7650,,,7650,,
usa,261,Nougat,Haymaker,1962,6,27,18:00:00,NTS-YF,37.04158,-116.03525,408.56,1196,UG-S,WR,67,,16,67,4.9,297
usa,262,Nougat,Marshmallow,1962,6,28,17:00:00,NTS-16,37.00911,-116.20106,-310.9,2241,UG-T,WE,0,20,,,,
usa,263,Dominic I,Bluestone,1962,6,30,15:21,LI-CH,1.5,-157.3,1518,0,A-AD,WR,1270,,,1270,,
usa,264,Nougat,Sacramento,1962,6,30,21:30:00,NTS-YF,37.11742,-116.04742,149.05,1246,UG-S,WR,0,20,,4,,109
usa,265,Storax,Sedan,1962,7,6,17:00:00,NTS-YF,37.177,-116.0454,-190,1289,CR,PR,104,,,104,4.4,390
usa,266,Sunbeam,Little Feller II,1962,7,7,19:00,NTS-18,37.12,-116.3,1,,AS,WE,0,20,,,,
usa,267,Fishbowl,Starfish Prime,1962,7,9,9:00,JO,17.2,-169.1,399000,,AX-R,WE,1400,,,1400,,
usa,268,Dominic I,Sunset,1962,7,10,16:33,LI-CH,1.6,-157.3,1500,0,A-AD,WR,1000,,,1000,,
usa,269,Dominic I,Pamlico,1962,7,11,15:37,LI-CH,1.4,-157.3,4370,0,A-AD,WR,3880,,,3880,,
usa,270,Sunbeam,Johnnie Boy,1962,7,11,16:45:00,NTS-18,37.1224,-116.333,-0.6,1544,CR,WE,0.5,,,0.5,,
usa,271,Storax,Merrimac,1962,7,13,16:00:00,NTS-YF,37.05506,-116.03339,413.31,1205,UG-S,WR,20,200,4,20,4.4,207
usa,272,Sunbeam,Small Boy,1962,7,14,18:30,NTS-FF,36.8,-115.95,3,,AS-T,WE,0,20,,0.6,3.7,
usa,273,Sunbeam,Little Feller I,1962,7,17,17:00,NTS-18,37.11,-116.31,12,,AS,WE,0,20,,,,
usa,274,Storax,Wichita,1962,7,27,21:00:00,NTS-YF,37.12972,-116.05647,150.27,1265,UG-S,WR,0,20,,3.5,4.3,104
usa,275,Storax,York,1962,8,24,15:00:00,NTS-YF,37.11864,-116.03947,226.47,1256,UG-S,WR,0,20,,5,4.4,150
usa,276,Storax,Bobac,1962,8,24,17:00:00,NTS-YF,37.04614,-116.02383,206.03,1199,UG-S,WR,0,20,,2.5,4.2,120
usa,277,Storax,Raritan,1962,9,6,17:00:00,NTS-YF,37.13031,-116.04474,157.28,1254,UG-S,WR,0,20,,2,,60
usa,278,Storax,Hyrax,1962,9,14,17:10:00,NTS-YF,37.04394,-116.02111,216.69,1197,UG-S,WR,0,20,,5,4.4,155
usa,279,Storax,Peba,1962,9,20,17:00:00,NTS-YF,37.05506,-116.02928,241.38,1205,UG-S,WR,0,20,,11,,171
usa,280,Storax,Allegheny,1962,9,29,17:00:00,NTS-YF,37.1167,-116.0328,210.92,1271,UG-S,WR,0,20,,1,,34
usa,281,Dominic I,Androscoggin,1962,10,2,16:18,JO,14,-172,3130,0,A-AD,WR,75,,63,75,,
usa,282,Storax,Mississippi,1962,10,5,17:00:00,NTS-YF,37.13942,-116.05033,493.78,1264,UG-S,WR,115,,22,115,5.06,259
usa,283,Dominic I,Bumping,1962,10,6,16:03,JO,15,-169,3050,0,A-AD,WR,11.3,,11.9,11.3,,
usa,284,Storax,Roanoke,1962,10,12,15:00:00,NTS-YF,37.12275,-116.05081,154.53,1252,UG-S,WR,0,20,,7,,142
usa,285,Storax,Wolverine,1962,10,12,17:00:00,NTS-YF,37.04878,-116.03256,-73.43,1200,UG-S,WR,0,20,,,,
usa,286,Dominic I,Chama,1962,10,18,16:01,JO,14,-169,3650,0,A-AD,WR,1590,,1700,1590,,
usa,287,Storax,Tioga,1962,10,18,15:00:00,NTS-YF,37.12855,-116.04024,-59.44,1254,UG-S,WR,0,20,,,,
usa,288,Storax,Bandicoot,1962,10,19,18:00:00,NTS-YF,37.03953,-116.02114,-241.3,1195,UG-S,WR,12.5,,,12.5,,185
usa,289,Fishbowl,Checkmate,1962,10,20,7:30,JO,16,-169.5,147000,,AX-R,WE,0,20,,,,
usa,290,Fishbowl,Bluegill 3 Prime,1962,10,26,8:59,JO,16.9,-169.2,48200,,AH-R,WE,200,1000,,400,,
usa,291,Storax,Santee,1962,10,27,15:00:00,NTS-YF,37.14931,-116.0535,319.43,1270,UG-S,WR,0,20,,5,,120
usa,292,Dominic I,Calamity,1962,10,27,15:46,JO,15,-169,3590,0,A-AD,WR,800,,780,800,,
usa,293,Dominic I,Housatonic,1962,10,30,16:02,JO,13.5,-172,3700,0,A-AD,WR,8300,,9960,8300,,
usa,294,Fishbowl,Kingfish,1962,11,1,11:10,JO,16.6,-169.4,96300,,AX-R,WE,200,1000,,400,,
usa,295,Fishbowl,Tightrope,1962,11,4,6:30,JO,17.1,-169.1,21000,,A-R,WE,0,20,,,,
usa,296,Storax,St. Lawrence,1962,11,9,18:00:00,NTS-YF,37.16382,-116.07329,166.42,1309,UG-S,WR,0,20,,,,
usa,297,Storax,Gundi,1962,11,15,16:30:00,NTS-YF,37.04175,-116.02387,241.44,1195,UG-S,WR,0,20,,,,
usa,298,Storax,Anacostia,1962,11,27,18:00:00,NTS-YF,37.12281,-116.029,227.69,1274,UG-S,PR,5.2,,,5.2,,140
usa,299,Storax,Taunton,1962,12,4,16:00:00,NTS-YF,37.12808,-116.05001,227.84,1256,UG-S,WR,0,20,,,,
usa,300,Storax,Madison,1962,12,12,17:25:00,NTS-RM,37.16867,-116.20608,245.36,2252,UG-T,WR,0,20,,,,
usa,301,Storax,Numbat,1962,12,12,18:45:00,NTS-YF,37.04611,-116.01561,231.95,1201,UG-S,WR,0,20,,11,,171
usa,302,Storax,Manatee,1962,12,14,18:00:00,NTS-YF,37.12424,-116.03996,-58.52,1254,UG-S,WR,0,20,,,,
usa,303,Storax,Casselman,1963,2,8,16:00:00,NTS-YF,37.14886,-116.05189,302.97,1268,UG-S,WR,0,20,,6,,136
usa,304,Storax,Hatchie,1963,2,8,16:00:01,NTS-YF,37.12596,-116.03865,-60.96,1256,UG-S,WR,0,20,,,,
usa,305,Storax,Ferret,1963,2,8,18:30:00,NTS-YF,37.05834,-116.02926,325.69,1208,UG-S,WR,0,20,,,,
usa,306,Storax,Acushi,1963,2,8,18:30:00,NTS-YF,37.04614,-116.02108,260.87,1199,UG-S,WR,0,20,,9,,157
usa,307,Storax,Chipmunk,1963,2,15,17:00:00,NTS-YF,37.04901,-116.03175,-59.38,1201,UG-S,SE,0,20,,,,
usa,308,Storax,Kaweah,1963,2,21,19:47:00,NTS-YF,37.12031,-116.04572,227.08,1249,UG-S,PR,3,,,3,,
usa,309,Storax,Carmel,1963,2,21,19:47:09,NTS-YF,37.15481,-116.07989,163.37,1311,UG-S,WR,0,20,,,,
usa,310,Storax,Jerboa,1963,3,1,19:00:00,NTS-YF,37.04457,-116.0265,301.16,1197,UG-S,WR,0,20,,,,
usa,311,Storax,Toyah,1963,3,15,16:22:53,NTS-YF,37.12583,-116.04478,130.76,1252,UG-S,WR,0,20,,,,
usa,312,Storax,Gerbil,1963,3,29,15:49:00,NTS-YF,37.04172,-116.01839,-279.5,1196,UG-S,WR,0,20,,11,,168
usa,313,Storax,Ferret Prime,1963,4,5,17:52:00,NTS-YF,37.03733,-116.02392,241.55,1193,UG-S,WR,0,20,,7,,144
usa,314,Storax,Coypu,1963,4,10,16:01:30,NTS-YF,37.04881,-116.03031,-74.6,1201,UG-S,SE,0,20,,,,
usa,315,Storax,Cumberland,1963,4,11,16:03:00,NTS-YF,37.15668,-116.07096,227.08,1299,UG-S,WR,0,20,,6,,130
usa,316,Storax,Kootanai,1963,4,24,16:09:30,NTS-YF,37.1206,-116.03628,181.97,1261,UG-S,WR,0,20,,,,
usa,317,Storax,Paisano,1963,4,24,16:09:30,NTS-YF,37.12053,-116.03618,-56.69,1261,UG-S,WR,0,20,,,,
usa,318,Storax,Gundi Prime,1963,5,9,18:19:00,NTS-YF,37.0494,-116.01559,271.73,1205,UG-S,WR,0,20,,8,,150
usa,319,Roller Coaster,Double Tracks,1963,5,15,9:55,NAFR,37.2,-116.1,0,,AS,ST,0,,,0,,
usa,320,Storax,Harkee,1963,5,17,14:55:00,NTS-YF,37.04391,-116.03236,241.42,1200,UG-S,WR,0,20,,,,
usa,321,Storax,Tejon,1963,5,17,14:55:00,NTS-YF,37.04834,-116.01563,-74.6,1199,UG-S,SE,0,20,,,,
usa,322,Storax,Stones,1963,5,22,15:40:00,NTS-YF,37.11106,-116.03906,394.72,1257,UG-S,WR,20,200,,20,4.84,260
usa,323,Roller Coaster,Clean Slate I,1963,5,25,11:17,NAFR,37.2,-116.1,0,,AS,ST,0,,,0,,
usa,324,Storax,Pleasant,1963,5,29,15:03:30,NTS-YF,37.12807,-116.04246,210.31,1253,UG-S,WR,0,20,,2,,50
usa,325,Roller Coaster,Clean Slate II,1963,5,31,10:47,NAFR,37.154,-116.077,0,1306,AS,ST,0,,,0,,
usa,326,Storax,Yuba,1963,6,5,17:00:00,NTS-RM,37.19658,-116.20917,242.41,2240,UG-T,WR,3.1,,,3.1,4.36,
usa,327,Storax,Hutia,1963,6,6,14:00:00,NTS-YF,37.04503,-116.03636,134.57,1198,UG-S,WR,0,20,,3,,90
usa,328,Storax,Apshapa,1963,6,6,16:58:00,NTS-YF,37.12465,-116.03998,-89.92,1254,UG-S,WR,0,20,,,,
usa,329,Roller Coaster,Clean Slate III,1963,6,9,10:30,NAFR,37.2,-116.1,0,,AS,ST,0,,,0,,
usa,330,Storax,Mataco,1963,6,14,14:10:00,NTS-YF,37.04611,-116.01836,195.56,1200,UG-S,WR,0,20,,3,,92
usa,331,Storax,Kennebec,1963,6,25,23:00:00,NTS-YF,37.1314,-116.06806,226.16,1276,UG-S,WR,0,20,,4,,110
usa,332,Niblick,Pekan,1963,8,12,23:45:00,NTS-YF,37.04169,-116.01564,302.27,1197,UG-S,WR,0,20,,8,,151
usa,333,Niblick,Satsop,1963,8,15,13:00:00,NTS-YF,37.15408,-116.07664,224.94,1306,UG-S,WR,0,20,,3,,90
usa,334,Niblick,Kohocton            S,1963,8,23,13:20:00,NTS-YF,37.12497,-116.03539,254.51,,UG-S,WR,0,20,,,,
usa,335,Niblick,Natches             SS,1963,8,23,13:20:00,NTS-YF,37.125,-116.036,,1261,UG-S,WR,0,20,,,,
usa,336,Niblick,Ahtanum,1963,9,13,13:53:00,NTS-YF,37.16336,-116.08064,225.55,1320,UG-S,WR,0,20,,1,,9
usa,337,Niblick,Bilby,1963,9,13,17:00:00,NTS-YF,37.06042,-116.02167,-714.3,1215,UG-S,WR,249,,210,249,5.8,490
usa,338,Niblick,Carp,1963,9,27,14:20:00,NTS-YF,37.03731,-116.01569,329.55,1193,UG-S,WR,0,20,,0.08,3,
usa,339,Niblick,Narraguagus,1963,9,27,17:30:00,NTS-YF,37.15478,-116.07336,150.27,1302,UG-S,WR,0,20,,0.08,3,
usa,340,Niblick,Grunion,1963,10,11,14:00:00,NTS-YF,37.03733,-116.02117,261.31,1193,UG-S,WR,0,20,,8,,146
usa,341,Niblick,Tornillo,1963,10,11,21:00:00,NTS-YF,37.11872,-116.03386,149.05,1267,UG-S,PR,0.38,,,0.38,,120
usa,342,Niblick,Clearwater,1963,10,16,17:00:00,NTS-RM,37.19817,-116.2295,548.03,2233,UG-S,WR,20,200,,60,5.3,
usa,343,Niblick,Mullet,1963,10,17,15:00:00,NTS-YF,37.13081,-116.06696,-60.35,1275,UG-S,SE,0,20,,,,
usa,344,Niblick,Shoal,1963,10,26,17:00:00,-NV,39.2002,-118.3803,-370,1574,UG-S,VU,12,,,12,4.9,
usa,345,Niblick,Anchovy,1963,11,14,16:00:00,NTS-YF,37.03953,-116.01842,260.25,1194,UG-S,WR,0,20,,9,,158
usa,346,Niblick,Mustang,1963,11,15,15:00:00,NTS-YF,37.13231,-116.04689,165.81,1257,UG-S,WR,0,20,,2,,53
usa,347,Niblick,Greys,1963,11,22,17:30:00,NTS-YF,37.11933,-116.04517,300.84,1248,UG-S,WR,20,200,,20,,120
usa,348,Niblick,Barracuda           S,1963,12,4,16:38:30,NTS-YF,37.044,-116.013,-263.3,1202,UG-S,WR,0,20,,,,
usa,349,Niblick,Sardine             SS,1963,12,4,16:38:30,NTS-YF,37.03958,-116.02939,-262,1194,UG-S,WR,0,20,,8,,149
usa,350,Niblick,Eagle,1963,12,12,16:02:00,NTS-YF,37.13103,-116.04389,164.59,1254,UG-S,WR,5.3,,,5.3,,120
usa,351,Niblick,Tuna,1963,12,20,15:24:00,NTS-YF,37.05279,-116.03338,414.35,1203,UG-S,WR,0,20,,,,
usa,352,Niblick,Fore,1964,1,16,16:00:00,NTS-YF,37.14228,-116.04911,490.42,1263,UG-S,WR,20,200,38,38,5.2,317
usa,353,Niblick,Oconto,1964,1,23,16:00:00,NTS-YF,37.12642,-116.03633,264.69,1260,UG-S,WR,10.5,,,10.5,4.2,293
usa,354,Niblick,Club,1964,1,30,16:00:00,NTS-YF,37.13621,-116.07066,180.44,1283,UG-S,WR,0,20,,2,4.1,30
usa,355,Niblick,Solendon,1964,2,12,15:38:00,NTS-YF,37.05661,-116.02924,150.17,1206,UG-S,WR,0,20,,,,
usa,356,Niblick,Bunker,1964,2,13,15:30:00,NTS-YF,37.13202,-116.03234,226.77,1270,UG-S,WR,0,20,,1.5,4,
usa,357,Niblick,Bonefish,1964,2,18,15:37:19,NTS-YF,37.05938,-116.03332,300.76,1207,UG-S,WR,0,20,,5,4.4,180
usa,358,Niblick,Mackerel,1964,2,18,15:37:37,NTS-YF,37.09563,-116.05072,333.71,1236,UG-S,WR,0,20,,,,
usa,359,Niblick,Klickitat,1964,2,20,15:30:00,NTS-YF,37.15089,-116.04011,492.56,1273,UG-S,PR,70,,29,70,5.1,280
usa,360,Niblick,Handicap,1964,3,12,15:00:00,NTS-YF,37.12993,-116.03634,143.26,1261,UG-S,WR,0,20,,0.2,3.3,
usa,361,Niblick,Pike,1964,3,13,16:02:00,NTS-YF,37.05047,-116.01147,-114.5,1211,UG-S,WR,0,20,,2,,73
usa,362,Niblick,Hook,1964,4,14,14:40:00,NTS-YF,37.12892,-116.02983,203.67,1276,UG-S,WR,0,20,,3,,90
usa,363,Niblick,Sturgeon,1964,4,15,14:30:00,NTS-YF,37.04392,-116.01836,149.77,1198,UG-S,WR,0,20,,2,,72
usa,364,Niblick,Bogey,1964,4,17,15:29:52,NTS-YF,37.11949,-116.03389,118.84,1265,UG-S,WR,0,20,,,,
usa,365,Niblick,Turf,1964,4,24,20:10:00,NTS-YF,37.14958,-116.05539,506.88,1272,UG-S,WR,20,200,38,38,5.2,386
usa,366,Niblick,Pipefish,1964,4,29,20:47:00,NTS-YF,37.03956,-116.02664,261.92,1194,UG-S,WR,0,20,15,15,4.1,146
usa,367,Niblick,Driver,1964,5,7,13:00:00,NTS-YF,37.12026,-116.04029,148.19,1253,UG-S,WR,0,20,,,,
usa,368,Niblick,Backswing,1964,5,14,14:40:00,NTS-YF,37.11733,-116.03894,163.37,1257,UG-S,WR,0,20,,8,,146
usa,369,Niblick,Minnow,1964,5,15,16:15:00,NTS-YF,37.04169,-116.01222,241.34,1199,UG-S,WR,0,20,,6,,127
usa,370,Niblick,Ace,1964,6,11,16:45:00,NTS-YF,37.14861,-116.076,262.74,1300,UG-S,PR,3,,,3,,
usa,371,Niblick,Bitterling,1964,6,12,14:01:00,NTS-YF,37.03894,-116.01225,-192.6,1196,UG-S,WR,0,20,,0.5,3.6,90
usa,372,Niblick,Duffer,1964,6,18,13:30:00,NTS-YF,37.16599,-116.03841,445.71,1288,UG-S,WR,0,20,,0.15,3.2,
usa,373,Niblick,Fade,1964,6,25,13:30:00,NTS-YF,37.11114,-116.02878,205.16,1280,UG-S,WR,0,20,,6,,127
usa,374,Niblick,Dub,1964,6,30,13:33:00,NTS-YF,37.17442,-116.05639,258.56,1282,UG-S,PR,11.7,,9,11.7,,106
usa,375,Whetstone,Bye,1964,7,16,13:15:00,NTS-YF,37.18219,-116.04536,389.26,1295,UG-S,WR,20,200,,20,,163
usa,376,Whetstone,Links,1964,7,23,13:30:00,NTS-YF,37.11376,-116.03201,-119.8,1273,UG-S,WR,0,20,,,,
usa,377,Whetstone,Trogon,1964,7,24,18:30:00,NTS-YF,37.04608,-116.01219,193.03,1204,UG-S,WR,0,20,,,,
usa,378,Whetstone,Alva,1964,8,19,16:00:00,NTS-YF,37.159,-116.08308,166.04,1320,UG-S,WR,4.4,,,4.4,,76
usa,379,Whetstone,Canvasback,1964,8,22,22:17:00,NTS-YF,37.06533,-116.01544,447.66,1226,UG-S,WR,0,20,18,18,,
usa,380,Whetstone,Player,1964,8,27,14:30:00,NTS-YF,37.11736,-116.04066,-91.44,1254,UG-S,SE,0,20,,,,
usa,381,Whetstone,Haddock,1964,8,28,17:06:00,NTS-YF,37.06703,-116.02228,363.66,1222,UG-S,WR,0,20,,,,
usa,382,Whetstone,Guanay,1964,9,4,18:15:00,NTS-YF,37.01758,-116.02269,260.97,1184,UG-S,WR,0,20,12,12,,137
usa,383,Whetstone,Spoon,1964,9,11,14:00:00,NTS-YF,37.114,-116.025,179.68,1289,UG-S,WR,0,20,,0.2,3.3,
usa,384,Whetstone,Auk,1964,10,2,20:03:00,NTS-YF,37.07792,-116.0085,452.38,1254,UG-S,WR,0,20,12,12,4.89,
usa,385,Whetstone,Par,1964,10,9,14:00:00,NTS-YF,37.15133,-116.077,403.86,1304,UG-S,PR,38,,,38,4.8,145
usa,386,Whetstone,Barbel              S,1964,10,16,15:59:30,NTS-YF,37.0395,-116.01567,-258.9,1194,UG-S,WR,0,20,,7,,144
usa,387,Whetstone,Turnstone           SS,1964,10,16,15:59:30,NTS-YF,37.033,-116.026,,1191,UG-S,WR,0,20,,,,
usa,388,Whetstone,Salmon,1964,10,22,16:00:00,-MS,31.1421,-89.5699,-830,46,UG-S,VU,5.3,,,5.3,4.6,
usa,389,Whetstone,Garden,1964,10,23,15:00:01,NTS-YF,37.11703,-116.03115,149.66,1274,UG-S,WR,0,20,,,,
usa,390,Whetstone,Forest,1964,10,31,17:04:59,NTS-YF,37.10722,-116.03225,380.73,1270,UG-S,WR,0,20,,,,
usa,391,Whetstone,Handcar,1964,11,5,15:00:00,NTS-YF,37.17436,-116.06703,402.95,1307,UG-S,PR,12,,,12,4.8,
usa,392,Whetstone,Crepe,1964,12,5,21:15:00,NTS-YF,37.11442,-116.05344,-404.2,1252,UG-S,WR,20,200,12,20,4.8,226
usa,393,Whetstone,Drill (Source-Lower)S,1964,12,5,21:15:00,NTS-YF,37.13428,-116.06975,219.46,1280,UG-S,WR,3.4,,,3.4,,
usa,394,Whetstone,Drill (Target-Upper)SS,1964,12,5,21:15:00,NTS-YF,37.13428,-116.06975,,1280,UG-S,WR,0,20,,,,
usa,395,Whetstone,Parrot,1964,12,16,20:00:00,NTS-YF,37.03483,-116.01228,180.32,1192,UG-S,WR,1.3,,,1.3,,79
usa,396,Whetstone,Cassowary           S,1964,12,16,20:00:00,NTS-YF,37.03956,-116.02389,150.14,1194,UG-S,WR,0,20,,,,
usa,397,Whetstone,Hoopoe              SS,1964,12,16,20:00:00,NTS-YF,37.048,-116.034,,1200,UG-S,SE,0,20,,,,
usa,398,Whetstone,Mudpack,1964,12,16,20:10:00,NTS-YF,37.17781,-116.067,151.79,1310,UG-S,WE,2.7,,,2.7,,77
usa,399,Whetstone,Sulky,1964,12,18,19:35:00,NTS-18,37.0825,-116.3425,-27.28,1597,UG-S,PR,0.092,,,0.092,,48
usa,400,Whetstone,Wool,1965,1,14,16:00:00,NTS-YF,37.119,-116.02478,215.13,1287,UG-S,WR,0,20,,7,,137
usa,401,Whetstone,Tern,1965,1,29,18:22:00,NTS-YF,37.04499,-116.01323,210.65,1202,UG-S,WR,0,20,,0.5,3.6,
usa,402,Whetstone,Cashmere,1965,2,4,15:30:00,NTS-YF,37.13075,-116.06158,232.18,1270,UG-S,WR,0,20,,4,,110
usa,403,Whetstone,Alpaca,1965,2,12,15:10:29,NTS-YF,37.16453,-116.07656,224.61,1315,UG-S,WR,0.33,,,0.33,,
usa,404,Whetstone,Merlin,1965,2,16,17:30:00,NTS-YF,37.05164,-116.02381,296.14,1203,UG-S,WR,10.1,,,10.1,,155
usa,405,Whetstone,Wishbone,1965,2,18,16:18:47,NTS-FF,36.817,-115.95,179.22,913,UG-S,WE,0,20,5,5,4.54,90
usa,406,Whetstone,Seersucker,1965,2,19,15:28:54,NTS-YF,37.11728,-116.03098,142.34,1274,UG-S,WR,0,20,,,,
usa,407,Whetstone,Wagtail,1965,3,3,19:13:00,NTS-YF,37.0645,-116.03719,749.59,1210,UG-S,WR,20,200,51,51,5.33,200
usa,408,Whetstone,Suede,1965,3,20,15:30:49,NTS-YF,37.11543,-116.02649,143.52,1286,UG-S,WR,0,20,,0.2,3.3,
usa,409,Whetstone,Cup,1965,3,26,15:34:08,NTS-YF,37.14761,-116.04289,536.75,1267,UG-S,WR,20,200,38,38,5.25,280
usa,410,Whetstone,Kestrel,1965,4,5,21:00:00,NTS-YF,37.02581,-116.02264,446.87,1187,UG-S,WR,0,20,,7,,137
usa,411,Whetstone,Palanquin,1965,4,14,13:14:00,NTS-PM,37.28039,-116.52356,-85.34,1861,CR,PR,4.3,,,4.3,4.33,103
usa,412,Whetstone,Gum Drop,1965,4,21,22:00:00,NTS-16,37.008,-116.203,-304.8,1931,UG-T,WE,0,20,21,20,5,
usa,413,Whetstone,Chenille,1965,4,22,13:39:00,NTS-YF,37.11142,-116.03049,140.74,1276,UG-S,WR,0,20,,1,3.9,80
usa,414,Whetstone,Muscovy,1965,4,23,21:44:00,NTS-YF,37.01742,-115.99533,180.29,1189,UG-S,WR,0,20,,0.6,3.7,
usa,415,Whetstone,Tee,1965,5,7,15:47:11,NTS-YF,37.14036,-116.06664,-190.2,1283,UG-S,WE,7,,,7,,117
usa,416,Whetstone,Buteo,1965,5,12,18:15:00,NTS-PM,37.2427,-116.4309,695.55,1960,UG-S,WR,0,20,,,,
usa,417,Whetstone,Cambric,1965,5,14,14:57:52,NTS-FF,36.82338,-115.96684,294.28,929,UG-S,WR,0.75,,,0.75,,
usa,418,Whetstone,Scaup,1965,5,14,17:32:36,NTS-YF,37.05883,-116.01053,427.02,1222,UG-S,WR,0,20,,12,,174
usa,419,Whetstone,Tweed,1965,5,21,13:08:52,NTS-YF,37.11856,-116.02769,281.07,1281,UG-S,WR,0,20,,15,,192
usa,420,Whetstone,Petrel,1965,6,11,19:45:00,NTS-YF,37.04281,-116.01703,180.75,1197,UG-S,WR,1.3,,,1.3,,88
usa,421,Whetstone,Organdy,1965,6,11,20:28:37,NTS-YF,37.11578,-116.02326,169.47,1294,UG-S,WR,0,20,,0.5,3.6,
usa,422,Whetstone,Diluted Waters,1965,6,16,16:30:00,NTS-FF,36.81806,-115.95606,-190.5,916,UG-S,WE,0,20,4,4,4.48,137
usa,423,Whetstone,Tiny Tot,1965,6,17,17:00:00,NTS-15,37.22342,-116.05697,110.95,,UG-T,WE,0,20,,,,
usa,424,Flintlock,Izzer,1965,7,16,13:04:24,NTS-YF,37.115,-116.03217,163.68,1273,UG-S,WR,0,20,,,,
usa,425,Flintlock,Pongee,1965,7,22,13:21:08,NTS-YF,37.13179,-116.06686,135.03,1274,UG-S,WR,0,20,,,,
usa,426,Flintlock,Bronze,1965,7,23,17:00:00,NTS-YF,37.09786,-116.033,530.96,1257,UG-S,WR,20,200,67,67,5.4,320
usa,427,Flintlock,Mauve,1965,8,6,17:23:30,NTS-YF,37.01767,-116.03983,-321,1185,UG-S,WR,0,20,18,18,,160
usa,428,Flintlock,Ticking,1965,8,21,13:43:08,NTS-YF,37.11263,-116.02602,210.31,1288,UG-S,WR,0,20,,0.25,3.4,
usa,429,Flintlock,Centaur,1965,8,27,13:51:13,NTS-YF,37.13731,-116.07008,171.91,1283,UG-S,WR,0,20,,1,,20
usa,430,Flintlock,Moa                 S,1965,9,1,20:08:00,NTS-YF,37.037,-116.015,,1194,UG-S,WR,0,20,,2.5,4.2,
usa,431,Flintlock,Screamer            SS,1965,9,1,20:08:00,NTS-YF,37.023,-116.00897,-301.9,1184,UG-S,WE,0,20,,9,,154
usa,432,Flintlock,Elkhart,1965,9,17,15:08:23,NTS-YF,37.11103,-116.03461,219.46,1267,UG-S,WR,0,20,,6,,126
usa,433,Flintlock,Long Shot,1965,10,29,21:00:00,AK,51.4381,179.1826,-700,42,UG-S,VU,80,,,80,6.1,
usa,434,Flintlock,Sepia,1965,11,12,18:00:00,NTS-YF,37.04997,-116.02208,241.19,1202,UG-S,WR,0,20,,7,,139
